11423	GO:0001919,GO:0002076,GO:0003990,GO:0004104,GO:0005515,GO:0005518,GO:0005576,GO:0005604,GO:0005615,GO:0005635,GO:0005788,GO:0005794,GO:0005886,GO:0006581,GO:0007155,GO:0007416,GO:0008291,GO:0009986,GO:0016020,GO:0016787,GO:0017171,GO:0019695,GO:0030424,GO:0030425,GO:0031594,GO:0031623,GO:0032868,GO:0042166,GO:0042734,GO:0042802,GO:0042803,GO:0043025,GO:0043083,GO:0043236,GO:0045121,GO:0045202,GO:0045211,GO:0048471,GO:0050772,GO:0050775,GO:0052689,GO:0060041,GO:0095500,GO:0098552,GO:0120162
11425	GO:0005576,GO:0006869,GO:0019915,GO:0034361,GO:0034364,GO:0070328
11426	GO:0001707,GO:0003779,GO:0005198,GO:0005509,GO:0005515,GO:0005737,GO:0005794,GO:0005856,GO:0005874,GO:0005882,GO:0005886,GO:0005938,GO:0006620,GO:0007163,GO:0008017,GO:0008104,GO:0010632,GO:0014069,GO:0015629,GO:0015630,GO:0016020,GO:0016055,GO:0016477,GO:0016887,GO:0022603,GO:0030177,GO:0030334,GO:0031344,GO:0032587,GO:0032886,GO:0042060,GO:0042995,GO:0043001,GO:0045104,GO:0045773,GO:0046872,GO:0051011,GO:0051015,GO:0051239,GO:0051893,GO:0150011
11428	GO:0000900,GO:0003723,GO:0003994,GO:0005737,GO:0005739,GO:0005783,GO:0005794,GO:0005829,GO:0006099,GO:0006101,GO:0006417,GO:0006740,GO:0006879,GO:0009791,GO:0010040,GO:0010468,GO:0016829,GO:0030350,GO:0046872,GO:0048027,GO:0050892,GO:0051536,GO:0051538,GO:0051539
11429	GO:0003994,GO:0005506,GO:0005739,GO:0005759,GO:0005829,GO:0006099,GO:0006101,GO:0006102,GO:0016829,GO:0043209,GO:0046872,GO:0051536,GO:0051538,GO:0051539
11430	GO:0000038,GO:0003997,GO:0005504,GO:0005737,GO:0005739,GO:0005777,GO:0005778,GO:0005782,GO:0005829,GO:0006091,GO:0006629,GO:0006631,GO:0006635,GO:0006636,GO:0006693,GO:0007283,GO:0009062,GO:0016491,GO:0016559,GO:0016627,GO:0019395,GO:0030165,GO:0033540,GO:0036109,GO:0042632,GO:0042759,GO:0042803,GO:0050660,GO:0050665,GO:0055088,GO:0071949,GO:0120524,GO:0140493,GO:1901570
11431	GO:0003993,GO:0004721,GO:0004725,GO:0004726,GO:0005737,GO:0005829,GO:0009898,GO:0016787,GO:0016791,GO:0017124,GO:0042383
11432	GO:0001501,GO:0001784,GO:0003993,GO:0004721,GO:0005764,GO:0005765,GO:0007040,GO:0016020,GO:0016787,GO:0016791,GO:0043202,GO:0048102,GO:0070305
11433	GO:0003993,GO:0005615,GO:0005764,GO:0007162,GO:0008198,GO:0008199,GO:0010936,GO:0016787,GO:0030335,GO:0032496,GO:0032691,GO:0032695,GO:0032720,GO:0032929,GO:0034097,GO:0045019,GO:0045453,GO:0046872,GO:0050728,GO:0050830,GO:0060349
11434	GO:0001669,GO:0002077,GO:0004040,GO:0004252,GO:0005515,GO:0005537,GO:0005798,GO:0006508,GO:0007190,GO:0007338,GO:0007339,GO:0007340,GO:0007341,GO:0008233,GO:0008236,GO:0016787,GO:0030163,GO:0032991,GO:0042806,GO:0043159,GO:0048545
